Unnamed: 0,car_name,registration_year,insurance_validity,fuel_type,seats,kms_driven,ownsership,transmission,manufacturing_year,mileage(kmpl),engine(cc),max_power(bhp),torque(Nm),price(in lakhs),car_age,price_per_km
100,2017 Toyota Camry 2.5 Hybrid,2017,Third Party insurance,Petrol,5,45000,First Owner,Automatic,2017,19.16,2494.0,2494.0,1577.0,22.5,9,50.0
101,2021 Hyundai i20 Asta Opt Turbo DCT BSVI,2021,Comprehensive,Petrol,5,17041,First Owner,Automatic,2021,20.28,998.0,998.0,11841.0,10.49,5,61.557420339181974
102,2018 Mahindra XUV500 W6 1.99 mHawk,2018,Comprehensive,Diesel,7,49000,First Owner,Manual,2018,16.0,1997.0,1997.0,140.0,9.25,8,18.877551020408163
103,2020 Hyundai Venue SX Turbo,2020,Comprehensive,Petrol,5,23588,First Owner,Manual,2020,18.27,998.0,998.0,11835.0,9.2,6,39.00288282177378
104,2018 Mercedes-Benz CLA Urban Sport 200d,2018,Comprehensive,Diesel,5,50000,Second Owner,Automatic,2018,17.9,2143.0,2143.0,1341.0,22.0,8,44.0
105,2017 Toyota Innova Crysta 2.8 GX AT BSIV,2017,Third Party insurance,Diesel,7,76000,First Owner,Automatic,2017,11.36,2755.0,2755.0,1715.0,14.75,9,19.407894736842106
106,2019 Maruti Baleno Delta,2019,Comprehensive,Petrol,5,49341,First Owner,Manual,2019,21.01,1197.0,1197.0,8180.0,5.76,7,11.673861494497476
107,2013 Honda Amaze VX i-Vtech,2013,Comprehensive,Petrol,5,56000,First Owner,Manual,2013,18.0,1198.0,1198.0,867.0,3.25,13,5.803571428571429
108,2023 MG Hector Plus 1.5 Turbo Sharp Pro CVT BSVI,2023,Comprehensive,Petrol,6,12000,First Owner,Automatic,2023,12.34,1451.0,1451.0,141.0,21.0,3,175.0
109,2014 Honda City i VTEC V,2014,Comprehensive,Petrol,5,51734,First Owner,Manual,2014,17.8,1497.0,1497.0,1173.0,5.72,12,11.056558549503228
110,2018 Maruti Swift VXI,2018,Third Party insurance,Petrol,5,22000,First Owner,Manual,2018,22.0,1197.0,1197.0,8180.0,5.75,8,26.136363636363637
111,2018 Hyundai Creta 1.6 SX Diesel,2018,Comprehensive,Diesel,5,45084,First Owner,Manual,2018,20.5,1582.0,1582.0,1262.0,9.22,8,20.450714222340522
113,2016 Honda Amaze S i-VTEC,2016,Comprehensive,Petrol,5,29000,First Owner,Manual,2016,17.8,1198.0,1198.0,867.0,4.8,10,16.551724137931036
114,2021 Hyundai Venue SX Turbo,2022,Comprehensive,Petrol,5,16763,First Owner,Manual,2021,18.27,998.0,998.0,11835.0,9.69,4,57.80588200202828
115,2022 Tata Altroz XM plus BSVI,2022,Third Party insurance,Petrol,5,6000,First Owner,Manual,2022,19.33,1199.0,1199.0,8683.0,6.95,4,115.83333333333333
117,2015 Mahindra XUV500 W4,2015,Comprehensive,Diesel,7,86000,First Owner,Manual,2015,15.1,2179.0,2179.0,140.0,5.45,11,6.337209302325581
118,2018 Honda Jazz VX CVT,2018,Comprehensive,Petrol,5,24000,First Owner,Automatic,2018,17.1,1199.0,1199.0,8850.0,6.55,8,27.291666666666668
119,2021 Hyundai Venue S,2021,Comprehensive,Petrol,5,9000,First Owner,Manual,2021,20.36,1197.0,1197.0,8180.0,7.75,5,86.11111111111111
120,2017 Toyota Camry 2.5 Hybrid,2017,Third Party insurance,Petrol,5,45000,First Owner,Automatic,2017,19.16,2494.0,2494.0,1577.0,22.5,9,50.0
121,2021 Hyundai i20 Asta Opt Turbo DCT BSVI,2021,Comprehensive,Petrol,5,17041,First Owner,Automatic,2021,20.28,998.0,998.0,11841.0,10.49,5,61.557420339181974
122,2018 Mahindra XUV500 W6 1.99 mHawk,2018,Comprehensive,Diesel,7,49000,First Owner,Manual,2018,16.0,1997.0,1997.0,140.0,9.25,8,18.877551020408163
123,2020 Hyundai Venue SX Turbo,2020,Comprehensive,Petrol,5,23588,First Owner,Manual,2020,18.27,998.0,998.0,11835.0,9.2,6,39.00288282177378
124,2018 Mercedes-Benz CLA Urban Sport 200d,2018,Comprehensive,Diesel,5,50000,Second Owner,Automatic,2018,17.9,2143.0,2143.0,1341.0,22.0,8,44.0
125,2017 Toyota Innova Crysta 2.8 GX AT BSIV,2017,Third Party insurance,Diesel,7,76000,First Owner,Automatic,2017,11.36,2755.0,2755.0,1715.0,14.75,9,19.407894736842106
126,2019 Maruti Baleno Delta,2019,Comprehensive,Petrol,5,49341,First Owner,Manual,2019,21.01,1197.0,1197.0,8180.0,5.76,7,11.673861494497476
127,2013 Honda Amaze VX i-Vtech,2013,Comprehensive,Petrol,5,56000,First Owner,Manual,2013,18.0,1198.0,1198.0,867.0,3.25,13,5.803571428571429
128,2023 MG Hector Plus 1.5 Turbo Sharp Pro CVT BSVI,2023,Comprehensive,Petrol,6,12000,First Owner,Automatic,2023,12.34,1451.0,1451.0,141.0,21.0,3,175.0
129,2014 Honda City i VTEC V,2014,Comprehensive,Petrol,5,51734,First Owner,Manual,2014,17.8,1497.0,1497.0,1173.0,5.72,12,11.056558549503228
130,2018 Maruti Swift VXI,2018,Third Party insurance,Petrol,5,22000,First Owner,Manual,2018,22.0,1197.0,1197.0,8180.0,5.75,8,26.136363636363637
131,2018 Hyundai Creta 1.6 SX Diesel,2018,Comprehensive,Diesel,5,45084,First Owner,Manual,2018,20.5,1582.0,1582.0,1262.0,9.22,8,20.450714222340522
133,2016 Honda Amaze S i-VTEC,2016,Comprehensive,Petrol,5,29000,First Owner,Manual,2016,17.8,1198.0,1198.0,867.0,4.8,10,16.551724137931036
134,2021 Hyundai Venue SX Turbo,2022,Comprehensive,Petrol,5,16763,First Owner,Manual,2021,18.27,998.0,998.0,11835.0,9.69,4,57.80588200202828
135,2022 Tata Altroz XM plus BSVI,2022,Third Party insurance,Petrol,5,6000,First Owner,Manual,2022,19.33,1199.0,1199.0,8683.0,6.95,4,115.83333333333333
137,2015 Mahindra XUV500 W4,2015,Comprehensive,Diesel,7,86000,First Owner,Manual,2015,15.1,2179.0,2179.0,140.0,5.45,11,6.337209302325581
138,2018 Honda Jazz VX CVT,2018,Comprehensive,Petrol,5,24000,First Owner,Automatic,2018,17.1,1199.0,1199.0,8850.0,6.55,8,27.291666666666668
139,2021 Hyundai Venue S,2021,Comprehensive,Petrol,5,9000,First Owner,Manual,2021,20.36,1197.0,1197.0,8180.0,7.75,5,86.11111111111111
140,2022 Kia Carens Prestige Plus Turbo DCT 2022-2023,2022,Comprehensive,Petrol,7,14900,First Owner,Automatic,2022,16.5,1353.0,1353.0,13805.0,16.5,4,110.73825503355705
141,2022 Hyundai i20 N-Line N8 DCT BSVI,2022,Comprehensive,Petrol,5,17172,Second Owner,Automatic,2022,20.25,998.0,998.0,11841.0,10.33,4,60.15606801770324
142,2020 Mercedes-Benz GLE 300d BSVI,2020,Zero Dep,Diesel,5,33000,First Owner,Automatic,2020,1950.0,24138.0,24138.0,500.0,78.0,6,236.36363636363637
143,2016 Renault KWID RXT,2016,Third Party insurance,Petrol,5,38000,Second Owner,Manual,2016,25.17,799.0,799.0,533.0,1.85,10,4.868421052631579
144,2022 Tata Altroz XZ Plus BSVI,2023,Comprehensive,Petrol,5,11501,First Owner,Manual,2022,19.33,1199.0,1199.0,8683.0,8.24,3,71.64594383097122
145,2022 Mercedes-Benz GLE 300d BSVI,2022,Zero Dep,Diesel,5,43703,First Owner,Automatic,2022,1950.0,24138.0,24138.0,500.0,82.9,4,189.68949500034324
146,2021 Toyota Fortuner Legender 4x2 AT,2021,Comprehensive,Diesel,7,29800,First Owner,Automatic,2021,2755.0,20115.0,20115.0,500.0,44.0,5,147.6510067114094
147,2020 Maruti Baleno Zeta,2020,Comprehensive,Petrol,5,22051,First Owner,Manual,2020,21.01,1197.0,1197.0,8180.0,6.98,6,31.65389324747177
148,2021 Maruti Baleno Sigma,2021,Comprehensive,Petrol,5,32965,First Owner,Manual,2021,1197.0,8180.0,8180.0,113.0,5.75,5,17.442742302441985
149,2014 Hyundai i10 Magna 1.1L,2014,Comprehensive,Petrol,5,96593,First Owner,Manual,2014,1086.0,6805.0,6805.0,9904.0,2.73,12,2.8262917602724835
151,2022 BMW 2 Series 220i M Sport Pro BSVI,2022,Comprehensive,Petrol,5,15000,First Owner,Automatic,2022,14.82,1998.0,1998.0,18908.0,42.0,4,280.0
152,2020 Tata Tiago XZ Plus Dual Tone Roof BSVI,2020,Comprehensive,Petrol,5,27138,First Owner,Manual,2020,19.01,1199.0,1199.0,8482.0,5.92,6,21.814429950622742
153,2022 Maruti Baleno 1.2 Delta,2022,Comprehensive,Petrol,5,15000,First Owner,Manual,2022,21.4,1197.0,1197.0,831.0,7.25,4,48.333333333333336
155,2023 Mahindra Scorpio N Z8L AT BSVI,2023,Comprehensive,Petrol,7,9000,First Owner,Automatic,2023,1997.0,200.0,200.0,380.0,23.45,3,260.55555555555554
156,2021 Kia Sonet HTX Plus Turbo iMT BSVI,2021,Comprehensive,Petrol,5,10000,First Owner,Manual,2021,18.2,998.0,998.0,11836.0,10.2,5,101.99999999999999
157,2020 Kia Seltos GTX Plus Diesel AT,2020,Comprehensive,Diesel,5,70000,First Owner,Automatic,2020,18.0,1493.0,1493.0,11343.0,14.95,6,21.357142857142858
158,2020 Mercedes-Benz C-Class Progressive C 220d,2020,Comprehensive,Diesel,5,30000,First Owner,Automatic,2020,12.6,1950.0,1950.0,194.0,37.5,6,125.0
159,2021 Hyundai i20 N-Line N8 DCT BSVI,2022,Comprehensive,Petrol,5,16684,First Owner,Automatic,2021,20.25,998.0,998.0,11841.0,11.11,4,66.59074562455046
160,2019 Mercedes-Benz AMG C43 4MATIC Coupe,2019,Comprehensive,Petrol,5,30000,First Owner,Automatic,2019,2996.0,38487.0,38487.0,520.0,67.0,7,223.33333333333334
161,2012 Maruti Swift LXI BSIV,2012,Comprehensive,Petrol,5,92543,First Owner,Manual,2012,1197.0,8180.0,8180.0,113.0,2.74,14,2.960785796872805
162,2021 Mahindra XUV700 AX7 AT Luxury Pack BSVI,2021,Comprehensive,Petrol,7,25000,First Owner,Automatic,2021,1999.0,19713.0,19713.0,380.0,24.75,5,99.0
163,2016 Ford Ecosport 1.5 Diesel Titanium Plus,2016,Comprehensive,Diesel,5,59870,First Owner,Manual,2016,21.7,1498.0,1498.0,9896.0,4.95,10,8.267913813262068
164,2016 Hyundai i20 Sportz 1.2,2016,Comprehensive,Petrol,5,62700,First Owner,Manual,2016,18.6,1197.0,1197.0,8183.0,5.22,10,8.325358851674642
165,2019 Kia Seltos HTX Plus AT D,2019,Third Party insurance,Diesel,5,42132,First Owner,Automatic,2019,17.8,1493.0,1493.0,1134.0,14.75,7,35.0090192727618
166,2018 Mercedes-Benz CLA 200 CGI Sport,2018,Third Party insurance,Petrol,5,32000,First Owner,Automatic,2018,15.04,1991.0,1991.0,183.0,25.75,8,80.46875
167,2010 Maruti A-Star Zxi,2010,Comprehensive,Petrol,5,58873,First Owner,Manual,2010,19.0,998.0,998.0,661.0,1.82,16,3.091400132488577
168,2018 Renault Duster Petrol RXS CVT,2018,Comprehensive,Petrol,5,10000,First Owner,Automatic,2018,14.99,1498.0,1498.0,1045.0,7.95,8,79.5
169,2022 Tata Altroz XZ Plus BSVI,2023,Comprehensive,Petrol,5,14069,First Owner,Manual,2022,19.33,1199.0,1199.0,8683.0,8.24,3,58.56848390077475
171,2014 Renault Duster RXL AWD,2014,Third Party insurance,Diesel,5,80000,First Owner,Manual,2014,19.01,1461.0,1461.0,10845.0,2.85,12,3.5625
172,2016 Honda City i VTEC V,2016,Comprehensive,Petrol,5,57453,First Owner,Manual,2016,17.8,1497.0,1497.0,1173.0,6.24,10,10.861051642211894
175,2022 Volvo XC40 T4 R-Design,2022,Zero Dep,Petrol,5,16433,First Owner,Automatic,2022,1969.0,18740.0,18740.0,300.0,43.75,4,266.23258078257163
176,2018 BMW X1 sDrive20i xLine,2018,Third Party insurance,Petrol,5,17860,First Owner,Automatic,2018,15.71,1998.0,1998.0,189.0,29.9,8,167.41321388577828
177,2020 Toyota Innova Crysta 2.8 ZX AT BSIV,2020,Comprehensive,Diesel,7,52000,First Owner,Automatic,2020,11.36,2755.0,2755.0,1715.0,22.5,6,43.26923076923077
178,2020 Mercedes-Benz C-Class Progressive C 220d,2020,Comprehensive,Diesel,5,30000,First Owner,Automatic,2020,12.6,1950.0,1950.0,194.0,37.5,6,125.0
179,2021 Hyundai i20 N-Line N8 DCT BSVI,2022,Comprehensive,Petrol,5,16684,First Owner,Automatic,2021,20.25,998.0,998.0,11841.0,11.11,4,66.59074562455046
180,2019 Mercedes-Benz AMG C43 4MATIC Coupe,2019,Comprehensive,Petrol,5,30000,First Owner,Automatic,2019,2996.0,38487.0,38487.0,520.0,67.0,7,223.33333333333334
181,2012 Maruti Swift LXI BSIV,2012,Comprehensive,Petrol,5,92543,First Owner,Manual,2012,1197.0,8180.0,8180.0,113.0,2.74,14,2.960785796872805
182,2021 Mahindra XUV700 AX7 AT Luxury Pack BSVI,2021,Comprehensive,Petrol,7,25000,First Owner,Automatic,2021,1999.0,19713.0,19713.0,380.0,24.75,5,99.0
183,2016 Ford Ecosport 1.5 Diesel Titanium Plus,2016,Comprehensive,Diesel,5,59870,First Owner,Manual,2016,21.7,1498.0,1498.0,9896.0,4.95,10,8.267913813262068
184,2016 Hyundai i20 Sportz 1.2,2016,Comprehensive,Petrol,5,62700,First Owner,Manual,2016,18.6,1197.0,1197.0,8183.0,5.22,10,8.325358851674642
185,2019 Kia Seltos HTX Plus AT D,2019,Third Party insurance,Diesel,5,42132,First Owner,Automatic,2019,17.8,1493.0,1493.0,1134.0,14.75,7,35.0090192727618
186,2018 Mercedes-Benz CLA 200 CGI Sport,2018,Third Party insurance,Petrol,5,32000,First Owner,Automatic,2018,15.04,1991.0,1991.0,183.0,25.75,8,80.46875
187,2010 Maruti A-Star Zxi,2010,Comprehensive,Petrol,5,58873,First Owner,Manual,2010,19.0,998.0,998.0,661.0,1.82,16,3.091400132488577
188,2018 Renault Duster Petrol RXS CVT,2018,Comprehensive,Petrol,5,10000,First Owner,Automatic,2018,14.99,1498.0,1498.0,1045.0,7.95,8,79.5
189,2022 Tata Altroz XZ Plus BSVI,2023,Comprehensive,Petrol,5,14069,First Owner,Manual,2022,19.33,1199.0,1199.0,8683.0,8.24,3,58.56848390077475
191,2014 Renault Duster RXL AWD,2014,Third Party insurance,Diesel,5,80000,First Owner,Manual,2014,19.01,1461.0,1461.0,10845.0,2.85,12,3.5625
192,2016 Honda City i VTEC V,2016,Comprehensive,Petrol,5,57453,First Owner,Manual,2016,17.8,1497.0,1497.0,1173.0,6.24,10,10.861051642211894
195,2022 Volvo XC40 T4 R-Design,2022,Zero Dep,Petrol,5,16433,First Owner,Automatic,2022,1969.0,18740.0,18740.0,300.0,43.75,4,266.23258078257163
196,2018 BMW X1 sDrive20i xLine,2018,Third Party insurance,Petrol,5,17860,First Owner,Automatic,2018,15.71,1998.0,1998.0,189.0,29.9,8,167.41321388577828
197,2020 Toyota Innova Crysta 2.8 ZX AT BSIV,2020,Comprehensive,Diesel,7,52000,First Owner,Automatic,2020,11.36,2755.0,2755.0,1715.0,22.5,6,43.26923076923077
198,2019 Mercedes-Benz S-Class S 350 d,2020,Comprehensive,Diesel,5,27200,First Owner,Automatic,2019,13.5,2925.0,2925.0,28161.0,77.0,6,283.0882352941176
199,2014 Hyundai Grand i10 Asta Option,2014,Comprehensive,Petrol,5,25260,First Owner,Manual,2014,18.9,1197.0,1197.0,82.0,4.37,12,17.300079176563738
200,2019 BMW 5 Series 520d Luxury Line,2020,Zero Dep,Diesel,5,21421,Second Owner,Automatic,2019,20.37,1995.0,1995.0,18774.0,45.9,6,214.27571075113207
201,2015 Hyundai i10 Sportz,2015,Comprehensive,Petrol,5,70215,First Owner,Manual,2015,20.36,1197.0,1197.0,789.0,3.08,11,4.386527095349996
202,2022 Hyundai Alcazar Platinum (O) Diesel AT,2022,Comprehensive,Diesel,6,32900,First Owner,Automatic,2022,23.8,1493.0,1493.0,11398.0,20.0,4,60.790273556231
203,2021 Mercedes-Benz C-Class Progressive C 200,2021,Third Party insurance,Petrol,5,40045,First Owner,Automatic,2021,11.9,1950.0,1950.0,20115.0,43.9,5,109.62666999625421
204,2010 Maruti A-Star Vxi,2011,Comprehensive,Petrol,5,75000,First Owner,Manual,2010,19.0,998.0,998.0,661.0,1.68,15,2.24
205,2019 Mercedes-Benz C-Class Progressive C 200,2021,Third Party insurance,Petrol,5,32325,First Owner,Automatic,2019,11.9,1950.0,1950.0,20115.0,44.9,5,138.9017788089714
206,2021 MG Gloster Savvy 6-Str,2021,Third Party insurance,Diesel,6,68000,First Owner,Automatic,2021,12.4,1996.0,1996.0,21501.0,33.0,5,48.529411764705884
207,2015 Hyundai Grand i10 Nios AMT Asta,2015,Comprehensive,Petrol,5,78501,First Owner,Automatic,2015,20.7,1197.0,1197.0,8186.0,3.94,11,5.01904434338416
208,2018 Land Rover Discovery Sport Petrol SE 7S,2019,Zero Dep,Petrol,7,46853,First Owner,Automatic,2018,12.83,1997.0,1997.0,23736.0,45.9,7,97.96597869933622
209,2021 Maruti Baleno Zeta,2021,Comprehensive,Petrol,5,27114,First Owner,Manual,2021,21.01,1197.0,1197.0,8180.0,7.18,5,26.48078483440289
211,2017 Hyundai Creta 1.6 VTVT AT SX Plus,2017,Third Party insurance,Petrol,5,88000,First Owner,Automatic,2017,13.0,1591.0,1591.0,1213.0,8.65,9,9.829545454545455
212,2013 Maruti Swift Dzire VXI,2013,Comprehensive,Petrol,5,58382,First Owner,Manual,2013,19.1,1197.0,1197.0,858.0,3.54,13,6.063512726525299
215,2020 Mercedes-Benz C-Class Progressive C 200,2020,Zero Dep,Petrol,5,32628,First Owner,Automatic,2020,11.9,1950.0,1950.0,20115.0,41.9,6,128.41731028564422
216,2021 MG Gloster Savvy 6-Str,2021,Comprehensive,Diesel,6,35000,First Owner,Automatic,2021,12.4,1996.0,1996.0,21501.0,36.0,5,102.85714285714286
217,2014 Hyundai Grand i10 Magna,2014,Comprehensive,Petrol,5,67264,Second Owner,Manual,2014,1197.0,82.0,82.0,114.0,3.27,12,4.861441484300666
218,2019 Mercedes-Benz V-Class 2019-2022 Exclusive,2019,Zero Dep,Diesel,6,17000,First Owner,Automatic,2019,16.0,1950.0,1950.0,16092.0,65.0,7,382.3529411764706
219,2013 Maruti Wagon R LXI CNG,2013,Comprehensive,CNG,5,77584,Second Owner,Manual,2013,26.6,998.0,998.0,5816.0,2.8,13,3.608991544648381
220,2016 Mercedes-Benz S-Class Maybach S500,2016,Comprehensive,Petrol,4,50000,First Owner,Automatic,2016,7.81,4663.0,4663.0,459.0,98.5,10,197.0
222,2013 Maruti Swift LXI BSIV,2013,Comprehensive,Petrol,5,71977,Second Owner,Manual,2013,1197.0,8180.0,8180.0,113.0,2.94,13,4.084638148297373
223,2017 Maruti Ignis 1.2 Zeta BSIV,2017,Comprehensive,Petrol,5,52690,Second Owner,Manual,2017,20.89,1197.0,1197.0,8180.0,4.2,9,7.9711520212564055
224,2022 Hyundai Creta SX Opt IVT,2022,Comprehensive,Petrol,5,11900,First Owner,Automatic,2022,14.0,1497.0,1497.0,11318.0,18.25,4,153.3613445378151
225,2017 Hyundai i20 Sportz 1.2,2017,Comprehensive,Petrol,5,53747,First Owner,Manual,2017,18.6,1197.0,1197.0,8183.0,5.77,9,10.735482910674085
226,2019 BMW X3 xDrive 20d Luxury Line,2020,Zero Dep,Diesel,5,32321,First Owner,Automatic,2019,16.55,1995.0,1995.0,1877.0,49.9,6,154.38878747563504
227,2015 Honda Brio S MT,2015,Comprehensive,Petrol,5,55485,First Owner,Manual,2015,19.4,1198.0,1198.0,868.0,3.35,11,6.037667838154456
229,2018 Land Rover Range Rover Velar P250 R-Dynamic SE,2018,Third Party insurance,Petrol,5,54000,Second Owner,Automatic,2018,15.8,1997.0,1997.0,247.0,59.75,8,110.64814814814815
230,2017 Maruti Baleno 1.2 Zeta,2017,Comprehensive,Petrol,5,49404,First Owner,Manual,2017,21.4,1197.0,1197.0,831.0,5.44,9,11.011254149461582
236,2021 MG Gloster Savvy 6-Str,2021,Comprehensive,Diesel,6,35000,First Owner,Automatic,2021,12.4,1996.0,1996.0,21501.0,36.0,5,102.85714285714286
237,2014 Hyundai Grand i10 Magna,2014,Comprehensive,Petrol,5,67264,Second Owner,Manual,2014,1197.0,82.0,82.0,114.0,3.27,12,4.861441484300666
238,2019 Mercedes-Benz V-Class 2019-2022 Exclusive,2019,Zero Dep,Diesel,6,17000,First Owner,Automatic,2019,16.0,1950.0,1950.0,16092.0,65.0,7,382.3529411764706
239,2013 Maruti Wagon R LXI CNG,2013,Comprehensive,CNG,5,77584,Second Owner,Manual,2013,26.6,998.0,998.0,5816.0,2.8,13,3.608991544648381
240,2016 Mercedes-Benz S-Class Maybach S500,2016,Comprehensive,Petrol,4,50000,First Owner,Automatic,2016,7.81,4663.0,4663.0,459.0,98.5,10,197.0
242,2013 Maruti Swift LXI BSIV,2013,Comprehensive,Petrol,5,71977,Second Owner,Manual,2013,1197.0,8180.0,8180.0,113.0,2.94,13,4.084638148297373
243,2017 Maruti Ignis 1.2 Zeta BSIV,2017,Comprehensive,Petrol,5,52690,Second Owner,Manual,2017,20.89,1197.0,1197.0,8180.0,4.2,9,7.9711520212564055
244,2022 Hyundai Creta SX Opt IVT,2022,Comprehensive,Petrol,5,11900,First Owner,Automatic,2022,14.0,1497.0,1497.0,11318.0,18.25,4,153.3613445378151
245,2017 Hyundai i20 Sportz 1.2,2017,Comprehensive,Petrol,5,53747,First Owner,Manual,2017,18.6,1197.0,1197.0,8183.0,5.77,9,10.735482910674085
246,2019 BMW X3 xDrive 20d Luxury Line,2020,Zero Dep,Diesel,5,32321,First Owner,Automatic,2019,16.55,1995.0,1995.0,1877.0,49.9,6,154.38878747563504
247,2015 Honda Brio S MT,2015,Comprehensive,Petrol,5,55485,First Owner,Manual,2015,19.4,1198.0,1198.0,868.0,3.35,11,6.037667838154456
249,2018 Land Rover Range Rover Velar P250 R-Dynamic SE,2018,Third Party insurance,Petrol,5,54000,Second Owner,Automatic,2018,15.8,1997.0,1997.0,247.0,59.75,8,110.64814814814815
250,2017 Maruti Baleno 1.2 Zeta,2017,Comprehensive,Petrol,5,49404,First Owner,Manual,2017,21.4,1197.0,1197.0,831.0,5.44,9,11.011254149461582
256,2022 Mahindra Scorpio N Z8L AT BSVI,2022,Comprehensive,Petrol,7,8000,First Owner,Automatic,2022,1997.0,200.0,200.0,380.0,24.0,4,300.0
257,2014 Maruti Wagon R VXi BSII,2014,Comprehensive,Petrol,5,33841,First Owner,Manual,2014,998.0,671.0,671.0,90.0,3.17,12,9.367335480630006
259,2023 Volkswagen Virtus Topline BSVI,2023,Comprehensive,Petrol,5,9246,First Owner,Manual,2023,19.4,999.0,999.0,11398.0,15.62,3,168.93791910015142
260,2018 Toyota Innova Crysta 2.7 ZX AT BSIV,2018,Comprehensive,Petrol,7,42000,First Owner,Automatic,2018,10.75,2694.0,2694.0,1637.0,17.9,8,42.61904761904761
262,2018 Tata Tiago 1.05 Revotorq XT,2018,Comprehensive,Diesel,5,42462,First Owner,Manual,2018,27.28,1047.0,1047.0,69.0,4.3,8,10.126701521360275
264,2021 Mahindra Alturas G4 4X4 AT,2021,Third Party insurance,Diesel,7,30000,First Owner,Automatic,2021,12.05,2157.0,2157.0,17849.0,24.75,5,82.5
265,2012 Hyundai i20 Magna,2012,Comprehensive,Petrol,5,96660,First Owner,Manual,2012,18.5,1197.0,1197.0,8285.0,2.47,14,2.55534864473412
267,2014 Hyundai Grand i10 Asta,2014,Comprehensive,Petrol,5,38963,First Owner,Manual,2014,18.9,1197.0,1197.0,82.0,4.13,12,10.599799810076226
270,2017 Hyundai Grand i10 1.2 Kappa Sportz BSIV,2017,Comprehensive,Petrol,5,63249,First Owner,Manual,2017,18.9,1197.0,1197.0,8186.0,4.59,9,7.2570317317269835
273,2016 Maruti Ertiga ZXI Plus,2016,Comprehensive,Petrol,7,82000,First Owner,Manual,2016,19.01,1462.0,1462.0,10326.0,7.49,10,9.134146341463415
274,2019 Maruti Ciaz 1.4 Sigma,2019,Comprehensive,Petrol,5,38000,First Owner,Manual,2019,20.73,1373.0,1373.0,911.0,6.75,7,17.763157894736842
275,2020 Kia Carnival Prestige,2020,Third Party insurance,Diesel,7,40500,First Owner,Automatic,2020,14.11,2199.0,2199.0,19726.0,25.25,6,62.34567901234568
276,2020 Kia Sonet GTX Plus Diesel BSVI,2020,Zero Dep,Diesel,5,40000,First Owner,Manual,2020,1493.0,9863.0,9863.0,240.0,11.55,6,28.875
277,2015 Hyundai i10 Sportz,2015,Comprehensive,Petrol,5,65170,Second Owner,Manual,2015,20.36,1197.0,1197.0,789.0,3.02,11,4.634034064753721
278,2018 Honda WR-V i-VTEC VX,2018,Comprehensive,Petrol,5,50000,First Owner,Manual,2018,17.5,1199.0,1199.0,887.0,7.25,8,14.5
279,2020 Renault KWID 1.0 RXL BSVI,2020,Comprehensive,Petrol,5,34838,First Owner,Manual,2020,999.0,6706.0,6706.0,91.0,3.88,6,11.137263907227739
280,2021 Hyundai i20 Asta Opt Turbo DCT BSVI,2021,Comprehensive,Petrol,5,30466,First Owner,Automatic,2021,20.28,998.0,998.0,11841.0,10.5,5,34.464649117048516
281,2020 Mercedes-Benz E-Class Exclusive E 220d,2020,Comprehensive,Diesel,5,32000,Second Owner,Automatic,2020,16.1,1950.0,1950.0,1917.0,44.5,6,139.0625
282,2018 Volvo S90 D4 Momentum BSIV,2018,Third Party insurance,Diesel,5,50000,First Owner,Automatic,2018,18.0,1969.0,1969.0,190.0,33.0,8,66.0
283,2014 Maruti Swift Dzire VXI,2014,Comprehensive,Petrol,5,48946,First Owner,Manual,2014,19.1,1197.0,1197.0,858.0,4.11,12,8.397008948637275
284,2017 BMW X3 xDrive20d xLine,2017,Comprehensive,Diesel,5,43498,Second Owner,Automatic,2017,18.56,1995.0,1995.0,190.0,29.9,9,68.73879258816497
285,2022 Mahindra Thar LX 4-Str Convert Top AT BSVI,2022,Comprehensive,Petrol,4,8744,First Owner,Automatic,2022,15.2,1997.0,1997.0,150.0,16.01,4,183.09698078682527
287,2017 Land Rover Discovery Sport Petrol HSE 7S,2017,Comprehensive,Petrol,7,72000,First Owner,Automatic,2017,12.81,1997.0,1997.0,23736.0,32.5,9,45.138888888888886
288,2017 Hyundai i20 Sportz 1.2,2017,Comprehensive,Petrol,5,71361,First Owner,Manual,2017,18.6,1197.0,1197.0,8183.0,5.52,9,7.735317610459495
289,2017 BMW X1 sDrive 20d xLine,2017,Comprehensive,Diesel,5,60500,First Owner,Automatic,2017,20.68,1995.0,1995.0,188.0,19.95,9,32.97520661157025
291,2018 Ford Ecosport 1.5 Diesel Titanium,2018,Comprehensive,Diesel,5,64000,First Owner,Manual,2018,21.7,1498.0,1498.0,9896.0,7.99,8,12.484375
292,2013 Mercedes-Benz B Class B180 Sports,2013,Comprehensive,Petrol,5,26000,Second Owner,Automatic,2013,11.9,1595.0,1595.0,1207.0,12.45,13,47.88461538461539
293,2016 Ford Ecosport 1.5 Petrol Titanium AT,2016,Comprehensive,Petrol,5,60000,First Owner,Automatic,2016,14.7,1496.0,1496.0,12069.0,6.49,10,10.816666666666666
