Unnamed: 0,car_name,registration_year,insurance_validity,fuel_type,seats,kms_driven,ownsership,transmission,manufacturing_year,mileage(kmpl),engine(cc),max_power(bhp),torque(Nm),price(in lakhs),car_age,price_per_km
567,2022 Mahindra XUV700 AX7 AT Luxury Pack,2022,Comprehensive,Petrol,7,5000,First Owner,Automatic,2022,1999.0,19713.0,19713.0,380.0,26.5,0,0.013256628314157078
568,2019 Tata Tiago XZ Plus,2019,Comprehensive,Petrol,5,16570,First Owner,Manual,2019,23.84,1199.0,1199.0,8383.0,5.23,0,0.2193791946308725
569,2022 Maruti Wagon R VXI,2022,Comprehensive,Petrol,5,11000,First Owner,Manual,2022,21.79,998.0,998.0,6705.0,5.75,0,0.2638825149150987
570,2017 Honda WR-V i-VTEC VX,2017,Comprehensive,Petrol,5,39791,First Owner,Manual,2017,17.5,1199.0,1199.0,887.0,6.92,0,0.3954285714285714
571,2017 Mahindra XUV500 W8 2WD,2017,Comprehensive,Diesel,7,138000,First Owner,Manual,2017,16.0,2179.0,2179.0,140.0,6.95,0,0.434375
572,2023 Mercedes-Benz G G 63 AMG,2023,Comprehensive,Petrol,5,3000,First Owner,Automatic,2023,8.13,3982.0,3982.0,57663.0,4.0,0,0.49200492004920043
573,2012 Maruti Swift Dzire LXI,2012,Comprehensive,Petrol,5,94176,First Owner,Manual,2012,1197.0,8850.0,8850.0,113.0,2.67,0,0.002230576441102757
574,2023 Porsche Cayenne 3.6 S Platinum Edition,2023,Comprehensive,Petrol,5,11000,First Owner,Automatic,2023,12.5,3604.0,3604.0,420.0,1.47,0,0.1176
575,2019 Kia Seltos GTK,2019,Comprehensive,Petrol,5,30000,First Owner,Manual,2019,16.1,1353.0,1353.0,138.0,13.25,0,0.8229813664596273
576,2021 Volkswagen Taigun 1.5 TSI GT BSVI,2022,Comprehensive,Petrol,5,49594,First Owner,Manual,2021,18.47,1498.0,1498.0,14751.0,13.37,1,0.723876556578235
577,2012 Volkswagen Polo Petrol Comfortline 1.2L,2012,Comprehensive,Petrol,5,60000,First Owner,Manual,2012,16.47,1198.0,1198.0,739.0,2.7,0,0.1639344262295082
578,2015 Honda Brio S MT,2016,Comprehensive,Petrol,5,76441,First Owner,Manual,2015,19.4,1198.0,1198.0,868.0,3.26,1,0.16804123711340208
579,2014 Mercedes-Benz M-Class ML 350 CDI,2014,Third Party insurance,Diesel,5,75000,Second Owner,Automatic,2014,11.74,2987.0,2987.0,2548.0,17.75,0,1.5119250425894377
580,2017 Maruti Wagon R VXI AMT,2017,Comprehensive,Petrol,5,53000,First Owner,Automatic,2017,21.79,998.0,998.0,6705.0,3.95,0,0.1812758145938504
581,2017 Hyundai Creta 1.6 Gamma SX Plus,2017,Comprehensive,Petrol,5,56572,First Owner,Manual,2017,15.29,1591.0,1591.0,1213.0,9.31,0,0.6088947024198823
582,2018 Maruti Baleno Alpha,2018,Comprehensive,Petrol,5,27210,First Owner,Manual,2018,21.01,1197.0,1197.0,8180.0,6.0,0,0.2855782960495002
583,2017 Mercedes-Benz GLE 400 4MATIC,2017,Comprehensive,Petrol,5,56000,First Owner,Automatic,2017,9.7,2996.0,2996.0,32855.0,45.75,0,4.716494845360825
584,2014 Hyundai i20 Asta 1.2,2014,Comprehensive,Petrol,5,62677,First Owner,Manual,2014,18.6,1197.0,1197.0,8183.0,4.92,0,0.264516129032258
585,2023 Maruti Baleno Delta,2023,Comprehensive,Petrol,5,18000,First Owner,Manual,2023,22.35,1197.0,1197.0,8850.0,7.5,0,0.3355704697986577
586,2019 BMW 5 Series 520d Luxury Line,2019,Comprehensive,Diesel,5,35000,First Owner,Automatic,2019,20.37,1995.0,1995.0,18774.0,45.0,0,2.2091310751104563
587,2019 BMW X5 xDrive 30d xLine,2019,Comprehensive,Diesel,5,38000,Second Owner,Automatic,2019,13.38,2993.0,2993.0,26150.0,46.21,0,3.4536621823617337
588,2018 Renault Captur 1.5 Diesel RXE,2018,Comprehensive,Diesel,5,109495,First Owner,Manual,2018,20.37,1461.0,1461.0,10849.0,6.53,0,0.3205694648993618
589,2011 Toyota Etios G,2011,Comprehensive,Petrol,5,54214,First Owner,Manual,2011,,,,,2.55,0,
590,2015 Audi A4 2.0 TDI Premium Plus,2015,Third Party insurance,Diesel,5,43600,Second Owner,Automatic,2015,17.11,1968.0,1968.0,17433.0,11.9,0,0.6954997077732321
591,2020 Mercedes-Benz C-Class Progressive C 220d,2020,Comprehensive,Diesel,5,30000,First Owner,Automatic,2020,12.6,1950.0,1950.0,194.0,37.5,0,2.9761904761904763
592,2018 Maruti SX4 S Cross Zeta DDiS 200 SH,2018,Comprehensive,Diesel,5,45240,First Owner,Manual,2018,25.1,1248.0,1248.0,885.0,7.34,0,0.2924302788844621
593,2018 Datsun RediGO 1.0 T Option,2018,Comprehensive,Petrol,5,3600,First Owner,Manual,2018,22.5,999.0,999.0,67.0,3.45,0,0.15333333333333335
594,2021 Mercedes-Benz G G 350d,2023,Comprehensive,Diesel,5,36000,First Owner,Automatic,2021,8.13,2925.0,2925.0,28161.0,2.05,2,0.2521525215252152
595,2020 Maruti Baleno Zeta,2021,Comprehensive,Petrol,5,59090,First Owner,Manual,2020,21.01,1197.0,1197.0,8180.0,6.42,1,0.30556877677296523
596,2012 Audi Q3 35 TDI Quattro Premium,2012,Comprehensive,Diesel,5,126000,First Owner,Automatic,2012,15.73,1968.0,1968.0,17433.0,6.5,0,0.4132231404958678
597,2014 Hyundai Grand i10 Sportz,2015,Comprehensive,Petrol,5,70717,First Owner,Manual,2014,18.9,1197.0,1197.0,82.0,3.86,1,0.20423280423280424
598,2014 Mercedes-Benz S-Class S 500 L,2014,Comprehensive,Petrol,5,65000,First Owner,Automatic,2014,7.81,5461.0,5461.0,3629.0,47.5,0,6.081946222791293
599,2013 Honda City i VTEC S,2013,Comprehensive,Petrol,5,73086,Second Owner,Manual,2013,17.4,1497.0,1497.0,1173.0,3.75,0,0.21551724137931036
600,2020 Tata Nexon XZ Plus BSVI,2020,Comprehensive,Petrol,5,51690,First Owner,Manual,2020,17.33,1199.0,1199.0,11835.0,8.52,0,0.4916330063473745
601,2018 BMW X1 sDrive20d Expedition,2018,Comprehensive,Diesel,5,49000,First Owner,Automatic,2018,20.68,1995.0,1995.0,188.0,19.45,0,0.940522243713733
602,2019 Mercedes-Benz E-Class Expression E 200 BSIV,2019,Comprehensive,Petrol,5,25000,First Owner,Automatic,2019,15.0,1991.0,1991.0,1944.0,49.75,0,3.316666666666667
603,2019 Hyundai Santro Sportz BSIV,2019,Comprehensive,Petrol,5,23592,First Owner,Manual,2019,20.3,1086.0,1086.0,68.0,4.71,0,0.23201970443349754
604,2014 Honda City i VTEC V,2014,Comprehensive,Petrol,5,69000,Second Owner,Manual,2014,17.4,1497.0,1497.0,1173.0,4.9,0,0.2816091954022989
605,2016 Hyundai Creta 1.6 SX Automatic,2016,Comprehensive,Petrol,5,70000,First Owner,Automatic,2016,14.8,1591.0,1591.0,1213.0,7.95,0,0.5371621621621622
606,2023 Mercedes-Benz S-Class S450 4Matic,2023,Comprehensive,Petrol,5,3500,First Owner,Automatic,2023,2999.0,36207.0,36207.0,500.0,1.78,0,0.0005935311770590197
607,2015 Honda Brio S MT,2015,Comprehensive,Petrol,5,64155,First Owner,Manual,2015,19.4,1198.0,1198.0,868.0,3.18,0,0.1639175257731959
608,2018 Mercedes-Benz A Class A200 CDI,2018,Comprehensive,Diesel,5,38000,First Owner,Automatic,2018,20.0,2143.0,2143.0,1073.0,17.49,0,0.8744999999999999
609,2017 Hyundai Xcent 1.2 VTVT E Plus,2017,Comprehensive,Petrol,5,68018,First Owner,Manual,2017,20.14,1197.0,1197.0,8186.0,4.12,0,0.20456802383316783
610,2022 Toyota Hyryder V AWD BSVI,2022,Comprehensive,Petrol,5,14000,First Owner,Manual,2022,19.39,1462.0,1462.0,10164.0,19.9,0,1.0263022176379577
611,2018 Honda WR-V i-VTEC VX,2018,Comprehensive,Petrol,5,29846,First Owner,Manual,2018,17.5,1199.0,1199.0,887.0,7.6,0,0.4342857142857143
612,2017 Tata Tiago XZ,2017,Comprehensive,Petrol,5,26092,First Owner,Manual,2017,23.84,1199.0,1199.0,8383.0,4.5,0,0.18875838926174496
613,2019 Maruti Swift Dzire LXI 1.2,2019,Comprehensive,Petrol,5,50823,First Owner,Manual,2019,1197.0,8180.0,8180.0,113.0,5.5,0,0.004594820384294068
614,2020 BMW X6 Xdrive40i M Sport,2020,Third Party insurance,Petrol,5,5200,First Owner,Automatic,2020,10.31,2998.0,2998.0,33525.0,69.75,0,6.7652764306498545
615,2018 Mahindra Marazzo M8,2019,Comprehensive,Diesel,7,36050,First Owner,Manual,2018,17.3,1497.0,1497.0,121.0,8.99,1,0.5196531791907515
616,2017 Honda City i-VTEC CVT VX,2017,Comprehensive,Petrol,5,90932,First Owner,Automatic,2017,18.0,1497.0,1497.0,1176.0,7.86,0,0.4366666666666667
617,2021 Tata Harrier XZA Plus (O) AT BSVI,2021,Comprehensive,Diesel,5,53000,First Owner,Automatic,2021,14.6,1956.0,1956.0,16767.0,20.0,0,1.36986301369863
618,2020 Mercedes-Benz C-Class Progressive C 220d,2021,Zero Dep,Diesel,5,11848,Second Owner,Automatic,2020,12.6,1950.0,1950.0,194.0,39.9,1,3.1666666666666665
619,2014 Honda Mobilio V i-VTEC,2014,Comprehensive,Petrol,7,73580,First Owner,Manual,2014,17.3,1497.0,1497.0,1173.0,4.66,0,0.26936416184971096
620,2019 Jeep Compass 1.4 Limited,2019,Comprehensive,Petrol,5,22600,First Owner,Automatic,2019,16.0,1368.0,1368.0,160.0,14.9,0,0.93125
621,2019 Audi A4 35 TDI Technology,2019,Comprehensive,Diesel,5,36000,First Owner,Automatic,2019,18.25,1968.0,1968.0,18774.0,27.5,0,1.5068493150684932
622,2021 Tata Altroz XE Diesel,2021,Comprehensive,Diesel,5,44275,First Owner,Manual,2021,1497.0,8877.0,8877.0,200.0,6.2,0,0.004141616566466266
623,2020 Hyundai i20 Magna Plus,2020,Comprehensive,Petrol,5,52000,First Owner,Manual,2020,18.6,1197.0,1197.0,8186.0,6.25,0,0.33602150537634407
625,2021 Tata Safari XZA Plus AT,2021,Comprehensive,Diesel,7,26000,Second Owner,Automatic,2021,14.08,1956.0,1956.0,16767.0,20.0,0,1.4204545454545454
626,2018 Maruti Ciaz 1.4 Delta,2018,Comprehensive,Petrol,5,45239,First Owner,Manual,2018,20.73,1373.0,1373.0,911.0,6.33,0,0.3053545586107091
627,2017 Mercedes-Benz GLA Class 200,2017,Comprehensive,Petrol,5,51000,Second Owner,Automatic,2017,13.7,1991.0,1991.0,183.0,21.0,0,1.5328467153284673
628,2019 Maruti Vitara Brezza ZDi Plus AMT,2019,Comprehensive,Diesel,5,102973,First Owner,Automatic,2019,24.3,1248.0,1248.0,885.0,7.99,0,0.32880658436213994
629,2016 Audi A6 35 TDI,2016,Comprehensive,Diesel,5,87000,Second Owner,Automatic,2016,18.53,1968.0,1968.0,18774.0,19.0,0,1.0253642741500268
631,2014 Hyundai Grand i10 Sportz,2015,Comprehensive,Petrol,5,63952,Second Owner,Manual,2014,18.9,1197.0,1197.0,82.0,3.55,1,0.18783068783068785
632,2018 Mahindra XUV500 W11 AT BSIV,2018,Comprehensive,Diesel,7,58000,Second Owner,Automatic,2018,15.1,2179.0,2179.0,15287.0,12.0,0,0.794701986754967
633,2023 Audi Q8 Standard,2023,Comprehensive,Petrol,5,7000,First Owner,Automatic,2023,9.8,2995.0,2995.0,340.0,1.12,0,0.11428571428571428
634,2019 Tata Nexon 1.2 Revotron XZA Plus DualTone,2019,Comprehensive,Petrol,5,46310,First Owner,Automatic,2019,17.0,1198.0,1198.0,1085.0,8.74,0,0.5141176470588236
635,2020 MG Hector Plus Sharp DCT,2020,Comprehensive,Petrol,6,42000,First Owner,Automatic,2020,11.67,1451.0,1451.0,141.0,16.0,0,1.3710368466152527
636,2015 Honda City i VTEC VX Option,2015,Comprehensive,Petrol,5,94498,First Owner,Manual,2015,17.8,1497.0,1497.0,1173.0,5.81,0,0.32640449438202246
637,2022 Volvo XC60 B5 Ultimate,2022,Comprehensive,Petrol,5,9300,First Owner,Automatic,2022,11.2,1969.0,1969.0,250.0,66.0,0,5.892857142857143
638,2019 BMW X5 xDrive 30d xLine,2019,Comprehensive,Diesel,5,37000,First Owner,Automatic,2019,13.38,2993.0,2993.0,26150.0,71.99,0,5.380418535127054
639,2019 Honda WR-V i-DTEC V,2019,Comprehensive,Diesel,5,144234,First Owner,Manual,2019,25.5,1498.0,1498.0,986.0,5.52,0,0.2164705882352941
640,2017 Maruti Swift Dzire VXI Optional,2017,Comprehensive,Petrol,5,48000,First Owner,Manual,2017,20.85,1197.0,1197.0,8314.0,5.1,0,0.24460431654676257
641,2021 Land Rover Range Rover Velar R-Dynamic S Petrol,2021,Comprehensive,Petrol,5,19000,Second Owner,Automatic,2021,15.8,1997.0,1997.0,24674.0,80.0,0,5.063291139240506
642,2016 Hyundai i20 Sportz 1.2,2016,Comprehensive,Petrol,5,114658,First Owner,Manual,2016,18.6,1197.0,1197.0,8183.0,5.21,0,0.2801075268817204
643,2015 Audi A4 2.0 TDI Premium Plus,2015,Comprehensive,Diesel,5,71000,First Owner,Automatic,2015,17.11,1968.0,1968.0,17433.0,12.65,0,0.739333722969024
644,2022 Maruti Swift LXI BSVI,2022,Comprehensive,Petrol,5,8000,First Owner,Manual,2022,1197.0,8850.0,8850.0,113.0,5.95,0,0.004970760233918129
645,2021 Tata Safari XZA Plus AT,2021,Comprehensive,Diesel,7,26000,Second Owner,Automatic,2021,14.08,1956.0,1956.0,16767.0,20.0,0,1.4204545454545454
646,2018 Maruti Ciaz 1.4 Delta,2018,Comprehensive,Petrol,5,45239,First Owner,Manual,2018,20.73,1373.0,1373.0,911.0,6.33,0,0.3053545586107091
647,2017 Mercedes-Benz GLA Class 200,2017,Comprehensive,Petrol,5,51000,Second Owner,Automatic,2017,13.7,1991.0,1991.0,183.0,21.0,0,1.5328467153284673
648,2019 Maruti Vitara Brezza ZDi Plus AMT,2019,Comprehensive,Diesel,5,102973,First Owner,Automatic,2019,24.3,1248.0,1248.0,885.0,7.99,0,0.32880658436213994
649,2016 Audi A6 35 TDI,2016,Comprehensive,Diesel,5,87000,Second Owner,Automatic,2016,18.53,1968.0,1968.0,18774.0,19.0,0,1.0253642741500268
651,2014 Hyundai Grand i10 Sportz,2015,Comprehensive,Petrol,5,63952,Second Owner,Manual,2014,18.9,1197.0,1197.0,82.0,3.55,1,0.18783068783068785
652,2018 Mahindra XUV500 W11 AT BSIV,2018,Comprehensive,Diesel,7,58000,Second Owner,Automatic,2018,15.1,2179.0,2179.0,15287.0,12.0,0,0.794701986754967
653,2023 Audi Q8 Standard,2023,Comprehensive,Petrol,5,7000,First Owner,Automatic,2023,9.8,2995.0,2995.0,340.0,1.12,0,0.11428571428571428
654,2019 Tata Nexon 1.2 Revotron XZA Plus DualTone,2019,Comprehensive,Petrol,5,46310,First Owner,Automatic,2019,17.0,1198.0,1198.0,1085.0,8.74,0,0.5141176470588236
655,2020 MG Hector Plus Sharp DCT,2020,Comprehensive,Petrol,6,42000,First Owner,Automatic,2020,11.67,1451.0,1451.0,141.0,16.0,0,1.3710368466152527
656,2015 Honda City i VTEC VX Option,2015,Comprehensive,Petrol,5,94498,First Owner,Manual,2015,17.8,1497.0,1497.0,1173.0,5.81,0,0.32640449438202246
657,2022 Volvo XC60 B5 Ultimate,2022,Comprehensive,Petrol,5,9300,First Owner,Automatic,2022,11.2,1969.0,1969.0,250.0,66.0,0,5.892857142857143
658,2019 BMW X5 xDrive 30d xLine,2019,Comprehensive,Diesel,5,37000,First Owner,Automatic,2019,13.38,2993.0,2993.0,26150.0,71.99,0,5.380418535127054
659,2019 Honda WR-V i-DTEC V,2019,Comprehensive,Diesel,5,144234,First Owner,Manual,2019,25.5,1498.0,1498.0,986.0,5.52,0,0.2164705882352941
660,2017 Maruti Swift Dzire VXI Optional,2017,Comprehensive,Petrol,5,48000,First Owner,Manual,2017,20.85,1197.0,1197.0,8314.0,5.1,0,0.24460431654676257
661,2021 Land Rover Range Rover Velar R-Dynamic S Petrol,2021,Comprehensive,Petrol,5,19000,Second Owner,Automatic,2021,15.8,1997.0,1997.0,24674.0,80.0,0,5.063291139240506
662,2016 Hyundai i20 Sportz 1.2,2016,Comprehensive,Petrol,5,114658,First Owner,Manual,2016,18.6,1197.0,1197.0,8183.0,5.21,0,0.2801075268817204
663,2015 Audi A4 2.0 TDI Premium Plus,2015,Comprehensive,Diesel,5,71000,First Owner,Automatic,2015,17.11,1968.0,1968.0,17433.0,12.65,0,0.739333722969024
664,2022 Maruti Swift LXI BSVI,2022,Comprehensive,Petrol,5,8000,First Owner,Manual,2022,1197.0,8850.0,8850.0,113.0,5.95,0,0.004970760233918129
665,2018 BMW X3 xDrive 20d Luxury Line,2018,Comprehensive,Diesel,5,28000,First Owner,Automatic,2018,16.55,1995.0,1995.0,1877.0,39.9,0,2.4108761329305133
666,2019 Honda WR-V i-VTEC VX,2019,Comprehensive,Petrol,5,38616,First Owner,Manual,2019,17.5,1199.0,1199.0,887.0,7.41,0,0.42342857142857143
667,2019 Skoda Octavia 1.8 TSI AT L K,2019,Comprehensive,Petrol,5,30000,First Owner,Automatic,2019,15.1,1798.0,1798.0,178.0,21.5,0,1.423841059602649
668,2018 Hyundai i20 Asta Option 1.2,2018,Comprehensive,Petrol,5,33093,First Owner,Manual,2018,18.6,1197.0,1197.0,8183.0,6.81,0,0.3661290322580645
669,2019 BMW X1 sDrive 20D xLine,2019,Comprehensive,Diesel,5,33000,First Owner,Automatic,2019,17.05,1995.0,1995.0,184.0,29.0,0,1.7008797653958942
670,2019 Toyota Innova Crysta 2.8 GX AT BSIV,2019,Comprehensive,Diesel,7,57000,First Owner,Automatic,2019,11.36,2755.0,2755.0,1715.0,17.5,0,1.540492957746479
671,2018 Renault Duster 85PS Diesel RxS,2018,Comprehensive,Diesel,5,75206,First Owner,Manual,2018,19.87,1461.0,1461.0,838.0,6.49,0,0.32662304982385504
673,2016 Mercedes-Benz CLA 200 CDI Sport,2016,Third Party insurance,Diesel,5,42000,Second Owner,Automatic,2016,17.9,2143.0,2143.0,136.0,17.6,0,0.9832402234636873
674,2016 Hyundai Grand i10 Sportz,2017,Comprehensive,Petrol,5,96241,First Owner,Manual,2016,18.9,1197.0,1197.0,82.0,3.77,1,0.1994708994708995
675,2022 Maruti Ertiga ZXI CNG,2022,Comprehensive,CNG,7,34214,First Owner,Manual,2022,26.11,1462.0,1462.0,8663.0,12.75,0,0.4883186518575259
676,2015 Maruti Ciaz ZXi,2015,Comprehensive,Petrol,5,55818,First Owner,Manual,2015,20.73,1373.0,1373.0,911.0,6.61,0,0.31886155330438976
677,2020 Land Rover Range Rover Velar R-Dynamic S Petrol,2020,Comprehensive,Petrol,5,80000,First Owner,Automatic,2020,15.8,1997.0,1997.0,24674.0,68.0,0,4.30379746835443
679,2015 Maruti Wagon R VXi BSII,2015,Comprehensive,Petrol,5,70516,First Owner,Manual,2015,998.0,671.0,671.0,90.0,3.11,0,0.0031162324649298594
680,2020 Maruti Wagon R ZXI AMT 1.2,2020,Comprehensive,Petrol,5,48000,First Owner,Automatic,2020,20.52,1197.0,1197.0,8180.0,5.75,0,0.2802144249512671
681,2015 BMW 5 Series 520d Luxury Line,2015,Third Party insurance,Diesel,5,94000,First Owner,Automatic,2015,20.37,1995.0,1995.0,18774.0,16.9,0,0.8296514482081492
682,2016 Hyundai Creta 1.6 Gamma SX Plus,2016,Comprehensive,Petrol,5,80627,First Owner,Manual,2016,15.29,1591.0,1591.0,1213.0,8.16,0,0.5336821451929366
683,2015 Skoda Rapid 1.6 MPI AT Elegance Plus Black Package,2015,Comprehensive,Petrol,5,49000,First Owner,Automatic,2015,14.3,1598.0,1598.0,10352.0,5.25,0,0.36713286713286714
685,2020 Lexus RX 450hL,2020,Comprehensive,Petrol,5,19000,First Owner,Automatic,2020,18.8,3456.0,3456.0,25881.0,82.0,0,4.361702127659575
686,2017 Honda WR-V i-VTEC VX,2017,Comprehensive,Petrol,5,53311,First Owner,Manual,2017,17.5,1199.0,1199.0,887.0,6.75,0,0.38571428571428573
687,2018 Hyundai i20 Magna Plus BSIV,2018,Comprehensive,Petrol,5,70000,First Owner,Manual,2018,18.6,1197.0,1197.0,8186.0,5.85,0,0.314516129032258
688,2016 Hyundai i20 Magna 1.2,2016,Comprehensive,Petrol,5,108836,First Owner,Manual,2016,18.6,1197.0,1197.0,8183.0,4.49,0,0.2413978494623656
689,2018 BMW X5 xDrive30d Edition X,2018,Comprehensive,Diesel,5,40000,First Owner,Automatic,2018,15.97,2993.0,2993.0,258.0,42.5,0,2.6612398246712585
691,2016 Maruti Ciaz AT ZXi,2016,Comprehensive,Petrol,5,44525,First Owner,Automatic,2016,19.12,1373.0,1373.0,911.0,6.93,0,0.36244769874476984
693,2015 BMW X5 xDrive 30d Design Pure Experience 5 Seater,2015,Comprehensive,Diesel,5,80000,First Owner,Automatic,2015,15.97,2993.0,2993.0,258.0,26.5,0,1.6593613024420788
694,2018 Honda WR-V i-VTEC VX,2018,Comprehensive,Petrol,5,64862,First Owner,Manual,2018,17.5,1199.0,1199.0,887.0,6.07,0,0.34685714285714286
696,2016 Maruti Baleno 1.2 Alpha,2016,Comprehensive,Petrol,5,63839,First Owner,Manual,2016,21.4,1197.0,1197.0,831.0,5.59,0,0.26121495327102806
697,2022 Mercedes-Benz AMG GLC 43 4MATIC Coupe,2022,Comprehensive,Petrol,5,14000,First Owner,Automatic,2022,2996.0,38487.0,38487.0,520.0,81.9,0,0.027336448598130843
699,2019 Mahindra XUV300 W8 Diesel BSIV,2019,Comprehensive,Diesel,5,113820,First Owner,Manual,2019,20.0,1497.0,1497.0,115.0,7.89,0,0.39449999999999996
701,2018 Hyundai Creta 1.6 E Plus,2018,Third Party insurance,Petrol,5,31000,First Owner,Manual,2018,15.8,1591.0,1591.0,1213.0,8.65,0,0.5474683544303798
702,2018 Maruti Swift Dzire AMT ZDI,2018,Comprehensive,Diesel,5,97610,First Owner,Automatic,2018,28.4,1248.0,1248.0,7402.0,5.64,0,0.19859154929577463
703,2019 Nissan Sunny XV CVT,2019,Comprehensive,Petrol,5,44000,First Owner,Automatic,2019,17.5,1498.0,1498.0,996.0,6.25,0,0.35714285714285715
704,2019 Mercedes-Benz C-Class Prime C 220d,2020,Third Party insurance,Diesel,5,34496,First Owner,Automatic,2019,12.6,1950.0,1950.0,194.0,39.0,1,3.0952380952380953
705,2023 Mercedes-Benz GLS 400d 4MATIC BSVI,2023,Third Party insurance,Diesel,7,16000,First Owner,Automatic,2023,2925.0,3258640000000.0,3258640000000.0,700.0,1.32,0,0.0004512820512820513
706,2016 Maruti Baleno 1.2 Alpha,2016,Comprehensive,Petrol,5,75163,First Owner,Manual,2016,21.4,1197.0,1197.0,831.0,5.14,0,0.24018691588785046
707,2022 Maruti Ciaz Alpha BSVI,2022,Third Party insurance,Petrol,5,6900,First Owner,Manual,2022,20.65,1462.0,1462.0,10325.0,10.25,0,0.4963680387409201
708,2015 Honda Amaze S i-Vtech,2015,Comprehensive,Petrol,5,89961,Second Owner,Manual,2015,18.0,1198.0,1198.0,867.0,3.74,0,0.20777777777777778
709,2022 BMW 3 Series Gran Limousine 320Ld Luxury Line,2022,Comprehensive,Diesel,5,4000,First Owner,Automatic,2022,19.62,1995.0,1995.0,18740.0,54.0,0,2.7522935779816513
710,2021 Tata Harrier XZA Plus AT,2021,Comprehensive,Diesel,5,54000,First Owner,Automatic,2021,14.6,1956.0,1956.0,16767.0,17.5,0,1.1986301369863015
711,2019 Maruti Swift AMT ZXI Plus,2019,Comprehensive,Petrol,5,58740,Second Owner,Automatic,2019,21.21,1197.0,1197.0,8180.0,5.99,0,0.2824139556812824
713,2020 Land Rover Range Rover Velar R-Dynamic S Petrol,2022,Comprehensive,Petrol,5,18700,First Owner,Automatic,2020,15.8,1997.0,1997.0,24674.0,83.0,2,5.253164556962025
714,2017 Honda Amaze S i-VTEC,2017,Comprehensive,Petrol,5,83690,First Owner,Manual,2017,17.8,1198.0,1198.0,867.0,4.54,0,0.2550561797752809
715,2018 Mercedes-Benz E-Class Expression E 200 BSIV,2018,Third Party insurance,Petrol,5,11000,First Owner,Automatic,2018,15.0,1991.0,1991.0,1944.0,50.0,0,3.3333333333333335
716,2012 Toyota Etios Liva G,2012,Comprehensive,Petrol,5,50900,First Owner,Manual,2012,17.71,1197.0,1197.0,789.0,2.95,0,0.1665725578769057
717,2021 Mercedes-Benz E-Class Exclusive E 220d,2021,Comprehensive,Diesel,5,25000,First Owner,Automatic,2021,16.1,1950.0,1950.0,19176.0,64.0,0,3.975155279503105
718,2015 Hyundai Grand i10 Asta Option,2015,Comprehensive,Petrol,5,78651,First Owner,Manual,2015,18.9,1197.0,1197.0,82.0,3.79,0,0.20052910052910056
719,2019 Maruti Ciaz Zeta BSIV,2019,Comprehensive,Petrol,5,50000,First Owner,Manual,2019,21.56,1462.0,1462.0,10325.0,7.5,0,0.34786641929499074
720,2023 Volkswagen Virtus Highline BSVI,2023,Comprehensive,Petrol,5,9818,First Owner,Manual,2023,19.4,999.0,999.0,11398.0,13.9,0,0.7164948453608249
721,2019 Maruti SX4 S Cross Zeta DDiS 200 SH,2019,Comprehensive,Diesel,5,49230,First Owner,Manual,2019,25.1,1248.0,1248.0,885.0,8.7,0,0.34661354581673304
722,2018 Hyundai Verna VTVT 1.6 AT EX,2018,Comprehensive,Petrol,5,65000,First Owner,Automatic,2018,17.0,1591.0,1591.0,1213.0,8.85,0,0.5205882352941176
723,2017 BMW X1 sDrive 20d xLine,2017,Comprehensive,Diesel,5,69000,First Owner,Automatic,2017,20.68,1995.0,1995.0,188.0,19.9,0,0.9622823984526112
724,2023 Mercedes-Benz GLS 400d 4MATIC BSVI,2023,Third Party insurance,Diesel,7,16000,First Owner,Automatic,2023,2925.0,3258640000000.0,3258640000000.0,700.0,1.32,0,0.0004512820512820513
725,2016 Maruti Baleno 1.2 Alpha,2016,Comprehensive,Petrol,5,75163,First Owner,Manual,2016,21.4,1197.0,1197.0,831.0,5.14,0,0.24018691588785046
